code,station_name,latitude_deg,longitude_deg,mountpoint,ntrip_host,ntrip_port,data_format,constellation,ntrip_zone
Q274,AqueductMP274.6R_CA2025,35.042939921388886,-119.06431334805555,Q274_RTCM3,132.239.152.4,2104,RTCM 3.4,GNSS,5
Q102,AqueductMP102.8R_CA2025,36.750184178611114,-120.65700117527778,Q102_RTCM3,132.239.152.4,2104,RTCM 3.4,GNSS,5
Q122,AqueductMP122.1R_CA2025,36.553236293055555,-120.44073322722222,Q122_RTCM3,132.239.152.4,2104,RTCM 3.4,GNSS,5
Q164,AqueductMP164.3L_CA2025,36.10112034694445,-120.0591335275,Q164_RTCM3,132.239.152.4,2104,RTCM 3.4,GNSS,5
F098,MP098FriantCA2026,36.050905105,-119.09746787583333,F098_RTCM3,132.239.152.4,2104,RTCM 3.4,GNSS,5
F103,MP103FriantCA2026,35.96368351472223,-119.10639039499999,F103_RTCM3,132.239.152.4,2104,RTCM 3.4,GNSS,5
F112,MP112FriantCA2026,35.85683815388889,-119.16146237277778,F112_RTCM3,132.239.152.4,2104,RTCM 3.4,GNSS,5
Q279,AqueductMP279.1L_CA2026,,,Q279_RTCM3,132.239.152.4,2104,RTCM 3.4,GNSS,5
Q290,AqueductMP290.2L_CA2026,,,Q290_RTCM3,132.239.152.4,2104,RTCM 3.4,GNSS,5
P091,Hunter_MtnCS2007,36.61432061916667,-117.53152795,P091_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P093,HaystackHiCS2007,36.606021931111115,-117.99413151916667,P093_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P171,SantaLuciaCN2004,36.4855258575,-121.79250884388888,P171_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P172,PostRanch_CN2008,36.22807594583333,-121.76723502583333,P172_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P175,RosasCyn__CN2006,36.42590383194444,-121.13484748944445,P175_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P176,MillsCreekCN2007,37.47177333194445,-122.35712905722221,P176_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P178,SanMateoCCCN2007,37.5345194325,-122.33235313305555,P178_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P180,JuanFiestaCN2007,36.292833655277775,-121.40322887166667,P180_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P181,MillerKnoxCN2005,37.91454513888889,-122.3767439436111,P181_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P213,LenihanDamCN2005,37.20171308666667,-121.99082563055556,P213_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P217,LacrosseDrCN2005,37.10449690166667,-121.65062117000001,P217_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P221,SanAntonioCN2007,37.33695235222223,-122.0990381361111,P221_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P222,CoyotHillsCN2004,37.539239583055554,-122.0832526275,P222_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P223,ChabotParkCN2007,37.722053110833336,-122.09976685055555,P223_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P224,SibleyVolcCN2005,37.86389562861111,-122.21904776361112,P224_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P226,ReidHillVWCN2006,37.33677552916667,-121.82557400444443,P226_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P227,SunolWildrCN2006,37.53297284833333,-121.78958474222222,P227_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P228,DelValle__CN2005,37.60183398611111,-121.686923715,P228_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P229,BishopRnchCN2005,37.749433959444445,-121.97794381694445,P229_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P230,MorganTrtyCN2005,37.81896229416667,-121.7863867111111,P230_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P231,HopkinsStnCN2006,36.62167803222222,-121.90540013777779,P231_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P232,BengardRchCN2007,36.72402114333334,-121.57903144916666,P232_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P235,SJBautistaCN2007,36.81427308027777,-121.5415308825,P235_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P244,PachecoCrkCN2005,37.01082175388889,-121.35450426472222,P244_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
P247,SpencerRchCN2006,36.55951903861111,-121.18842290250001,P247_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P248,BlkDiamondCN2007,37.97560632361111,-121.86868430138888,P248_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P250,SparlinRchCN2007,36.950033206388895,-121.26842537055555,P250_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P252,QuintoCrk_CN2005,37.16955332361111,-121.05771635888888,P252_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
P255,ArkansaCrkCN2006,37.581882590000006,-121.32484002805555,P255_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
P258,DiabloGranCN2007,37.38538681083333,-121.28325913222223,P258_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P262,Waterbird_CN2005,38.025147095277774,-122.09613110416666,P262_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P273,Kettleman_CN2005,38.115809775,-121.38806488611112,P273_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
P285,BuckRidge_CN2006,36.417177869999996,-120.98146875,P285_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P286,BabiesGch_CN2007,36.51590682083334,-120.85304328027777,P286_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P297,SAFOD_GPS_CN2005,35.97408582472222,-120.5518474011111,P297_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P298,CedarCyn__CN2005,36.01584061111111,-120.29404633055556,P298_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P300,HarrisRnchCN2004,36.30442547111111,-120.276967365,P300_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P302,PanocheCrkCN2004,36.63472535333333,-120.6185623075,P302_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P305,Planada___CN2005,37.3522117925,-120.19674593222223,P305_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P306,WildcatCrkCN2006,37.79516472388889,-120.64444557027778,P306_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P309,Calaveras_CN2005,38.089987937500005,-120.95122461083334,P309_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P462,GoldValleyCS2006,36.07131286527778,-116.62869456944443,P462_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P464,PanamintVQCS2006,36.159041575833335,-117.40998753111111,P464_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS+GLONASS,3-4
P466,CerroGordoCS2007,36.531245849166666,-117.78944773833334,P466_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P467,AlabamaHilCS2006,36.570199109722225,-118.09061024527777,P467_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P512,YosWawona_CN2008,37.562632646111105,-119.69443397305555,P512_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P534,CookePeak_CN2007,37.06123264666667,-122.23760019888888,P534_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P566,Visalia_MYCS2005,36.324452228333335,-119.22927456583334,P566_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P572,ShadequartCS2006,36.58551359222223,-118.9545830713889,P572_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P627,QueenVallyNV2006,37.97309803888889,-118.37851077388888,P627_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P630,OldMammothCS2006,37.61303362333334,-119.00042879888889,P630_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P632,JuneLake__CS2006,37.785662360277776,-119.0860613036111,P632_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P633,MonoDomesNCS2008,37.91345775972222,-119.03297385722222,P633_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P634,Deer_MountCS2007,37.69658958916666,-119.02576676388888,P634_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P636,LogCabinRFCS2007,37.96276871388889,-119.14669320222222,P636_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P637,PumiceVallCS2008,37.91410317722222,-119.08368474999999,P637_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P639,FumaroleVaCS2006,37.654559587777776,-118.8686948036111,P639_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P640,Mono_MillsCS2006,37.89173601,-118.9603940413889,P640_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P642,McGeeMountCS2006,37.59136391611111,-118.81665657694444,P642_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P647,OHarrelCynCS2008,37.754359001944444,-118.76769205027777,P647_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P648,CraterMarkCS2006,37.80001335861111,-119.01919910888888,P648_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P649,GraniteMtnCS2006,37.90345376277778,-118.73621570611111,P649_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P651,ChalfantVaCS2006,37.56310638805555,-118.38696902361112,P651_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P654,ConwayRoadCS2008,38.05793205472222,-119.15017599527778,P654_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
SHOS,SHOS_BRGN_CS1999,35.97134168416667,-116.29897116666666,SHOS_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
SLAC,SLAC_BARD_CN2002,37.41651795194444,-122.20425244527777,SLAC_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
PEA1,PchTreRch1CA2016,36.18690487666667,-120.75858226888889,PEA1_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
PEA2,PeachTreRch2CA2016,36.18053146833333,-120.76683050888889,PEA2_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
BEPK,BEPK_SCGN_CS2000,35.878385899722225,-118.07408136361111,BEPK_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
GR8R,GR8R_BARD_CN2008,36.39901315388889,-120.41571801666667,GR8R_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
MUSB,MUSB_BARD_CN1997,37.16993864277777,-119.30933790888889,MUSB_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P056,PotervilleCS2005,36.02743538194444,-119.06285843583333,P056_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P092,White__TopCS2006,36.80419076027778,-117.4067886513889,P092_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P094,LastChanceCS2006,37.20083233611111,-117.70418062361111,P094_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P173,FortHunterCN2008,35.94571800861111,-121.29032407305556,P173_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P174,LlanoGrandCN2007,36.302152799999995,-121.0508891675,P174_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P177,CoDeTierraCN2008,37.52816870861111,-122.49504122777778,P177_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P193,PointReyesCN2007,38.12293781666667,-122.90813016722223,P193_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P194,WalkerCrk_CN2007,38.1857166275,-122.81624584111111,P194_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P210,ElkhrnSlghCN2005,36.816138538888886,-121.73183220027778,P210_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P211,LewisRdLflCN2007,36.87917677833333,-121.69802780916667,P211_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P212,LarkinVly_CN2006,36.96201142666667,-121.86272340166666,P212_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P214,CorralitosCN2007,37.001020653333335,-121.79655829944444,P214_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P216,MtMadonna_CN2007,37.0024262025,-121.7261966075,P216_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P219,LaHondaCrkCN2008,37.34249074111111,-122.28481014583333,P219_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P220,RussianRdgCN2007,37.32988798166667,-122.2142733375,P220_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P225,CullCanyonCN2005,37.713864854722225,-122.05831594694445,P225_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P233,Hollister_CN2006,36.800426152499995,-121.42027240861111,P233_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P234,LasAromitaCN2006,36.858526903611114,-121.59121554583332,P234_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P237,MountOlds-CN2007,36.6370247525,-121.38681988277779,P237_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P239,UvasCrk___CN2008,36.96246173777778,-121.54777573527778,P239_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P240,MillerSlghCN2005,37.00780644305556,-121.54202164499999,P240_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P241,RodeoFlat_CN2007,37.21300926166667,-121.57424728444444,P241_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P242,FrazierAirCN2004,36.95393140555556,-121.4631718163889,P242_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P243,HollisterECN2007,36.91818689916666,-121.33513988972221,P243_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P245,YOSTurtleDCN2008,37.71311373444445,-119.70610863472223,P245_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P253,ValpeRidgeCN2007,37.478447861944446,-121.6529969813889,P253_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P256,FallmanPrpCN2005,37.931962014999996,-121.60482646944443,P256_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P257,TomPainSlgCN2005,37.75528837722222,-121.46402226916668,P257_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P277,PigeonPt__CN2007,37.19237377583333,-122.36687290333333,P277_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P282,GoldHill__CN2004,35.837807875833334,-120.34520184555555,P282_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P283,StonCorralCN2004,35.80666854972222,-120.28524388972222,P283_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P284,AvilaRanchCN2005,35.93326141222222,-120.90683413944446,P284_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P287,EmeryRanchCN2005,36.02483609222222,-120.6978215525,P287_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P288,MooneyCyn_CN2006,36.14020783861111,-120.87889151472221,P288_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P289,Peachtree_CN2007,36.10684282222223,-120.74880591750001,P289_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P290,MustangRdgCN2006,36.17893719305555,-120.72823959472223,P290_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P294,AlcaldeHilCN2006,36.12323463361111,-120.43986933916668,P294_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P301,LilPanocheCN2004,36.80628909694444,-120.74304018222222,P301_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P303,LosBanos__CN2005,37.05438108888889,-120.70528294638889,P303_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P304,Mendota___CN2004,36.73900208305556,-120.35658617249999,P304_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P307,MaderaDOT_CN2005,36.947268017499994,-120.05790733722222,P307_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P311,Hunchback_CS2008,37.17756018055555,-118.51978825027777,P311_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P463,Ballarat__CS2007,36.022461973333336,-117.16465931750001,P463_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P465,HorseshoeMCS2007,36.46683125916667,-118.13242046944444,P465_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P468,MazourkaPkCS2006,36.975679085833335,-118.11834963861111,P468_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P540,AvenalRidgCS2006,35.80127788666666,-120.13062385916666,P540_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P546,FlattopPk_CS2006,35.92790238888889,-120.15487175805556,P546_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P547,UticaCaltnCS2005,35.934701909999994,-119.90934828361112,P547_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P594,CrowCanyonCS2005,35.89670667055555,-117.39011878500001,P594_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P596,QueenShebaCS2007,35.998174131944445,-116.88950886777778,P596_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P629,MtTom_LookCS2008,37.37586398388889,-119.17935952611111,P629_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P641,SagehenMdwCS2008,37.87818675416667,-118.85190587944444,P641_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P644,WheelrRidgCS2007,37.495389305277776,-118.68438919,P644_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P646,FossilTiltCS2006,37.6770318675,-118.81997362305555,P646_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P650,AntelopeMtCS2006,37.891273695,-118.5548866125,P650_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P652,BarcroftObCS2007,37.589154776111116,-118.23843787416666,P652_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P653,BlindSprinCS2006,37.737496755555554,-118.47164630055556,P653_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P725,SJExpRangeCN2006,37.088892756111115,-119.74559315083333,P725_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,3-4
P727,CoyoteWarpCS2007,37.27357593111111,-118.46675957000001,P727_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
P787,SJGrad058gCN2008,36.79947686722222,-121.58082103111111,P787_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
S300,S300_BARD_CN1998,37.66650526027777,-121.55825539305555,S300_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
WIN2,WIN2_BARD_CN2008,37.6526512625,-122.14061701305556,WIN2_RTCM3,132.239.152.4,2103,RTCM 3.3,GPS,3-4
CAP5,"Carpinteria, CA - HWY 101 & via Real Interchange",34.4077006675,-119.54910477472222,CAP5_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
KDCB,"Woodlake, CA - HWY 245 & Curtis Drive",36.38351589111111,-119.09055737888889,KDCB_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
PORT,Porterville Maintenance Station,36.04133391361111,-119.01691264833333,PORT_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
ATVL,ANGLES CAMP MAINTENANCE STATION,38.08055389611111,-120.5580335486111,ATVL_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
MDPN,MIDPINES MAINTENANCE STATION,37.56108479333333,-119.93438905305555,MDPN_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
CHTH,GLEASON BEACH,38.38410179444445,-123.08162371333333,CHTH_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
B405,"CALTRANS MTC - WESTMINSTER, CA (I405/HWY22 INTERCHANGE)",33.77338158611111,-118.04229953027777,B405_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
OLNA,OLANCHA MAINTENANCE STATION,36.318791295277784,-118.02839935222222,OLNA_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
ALTH,Althea--Bureau o,36.88960400805556,-120.66974848027779,ALTH_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
CAM5,"Cambria,MTC HWY46&HWY1 Int.",35.52926230888889,-121.04289274388888,CAM5_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
CHOW,Chowchilla HWY 9,37.08484911888889,-120.21049509611112,CHOW_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
CRCN,Corcoran RW High,36.11398440055556,-119.56802058333334,CRCN_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
DOND,Don D. Coarsegol,37.264251871666666,-119.69011173527778,DOND_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
DONO,Don O.--Pinehurs,36.69249445166666,-119.01796306777777,DONO_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
DREW,Kettleman City Maintenance Station,36.00584739055556,-119.9583529213889,DREW_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
GRN5,"Thorne/HWY101,Greenfield,Monterey",36.340449777500005,-121.25523841472223,GRN5_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
JLN5,Jolon Rd at High,35.873175315833336,-120.83289108027778,JLN5_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
KDEK,Lindsay - Lindmore St. & RD 216,36.19566029972222,-119.09100248305555,KDEK_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
KDL1,Near HWY198&6th East oF Hanford,36.31963017888889,-119.55647046666667,KDL1_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
KDL2,Hanford - 10th Ave & Kansas Ave.,36.21864160166667,-119.64162842,KDL2_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
KEBL,Pleaston - Interstate 680 & Sonol Boulevard,37.594698485,-121.8707992761111,KEBL_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
LEMA,Lemoore Maintena,36.292023326388886,-119.78237575611111,LEMA_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
MRCD,HWY 140&E Santa Fe Ave Merced,37.295924585555554,-120.43888926777778,MRCD_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
MTWK,HWYS 99&120 IntChg - Manteca,37.778003481111114,-121.18452702388889,MTWK_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
MULN,RW HWY 145 on Mc,36.56508248833333,-120.09159733499999,MULN_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
RAPT,Reedley Airport,36.66492032944444,-119.44869151805555,RAPT_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
RBRU,Ryan Brunetti Ca,36.75912399944445,-119.82865422972222,RBRU_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
SJB5,"HWY 101&156 IntChg,SanJuanBautista",36.86135801166667,-121.57972018638888,SJB5_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
SLN5,Salinas Maintenance Yard,36.66704429638889,-121.63321155638889,SLN5_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
TRLK,TURLOCK REST ARE,37.46664053166667,-120.82863546138888,TRLK_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
VINZ,Grapevine Canyon,34.96239157138889,-118.93899534222223,VINZ_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
PGRV,PINE GROVE MAINTENANCE STATION,38.41475349472222,-120.66361353111111,PGRV_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
PDLR,PEDDLER HILL MAINTENANCE STATION,38.58294458638889,-120.25422133833334,PDLR_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
EIDE,INTERSTATE 80 & ALLISON DRIVE INTERCHANGE,38.36024871,-121.97026423,EIDE_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,3-4
CARH,CARH_SCGN_CN2001,35.88838504416667,-120.43081113416667,CARH_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS+GLONASS,3-4
HUNT,HUNT_SCGN_CN2001,35.880810850555555,-120.40237109916667,HUNT_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS+GLONASS,3-4
TBLP,TBLP_SCGN_CN2001,35.917409811388886,-120.36032415722222,TBLP_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS+GLONASS,3-4
CAND,CAND_SCGN_CN1999,35.939351259999995,-120.43368433250001,CAND_RTCM3,132.239.152.4,2103,RTCM 3.1,GNSS,3-4
CMBB,Columbia College,38.03417394277778,-120.38602765083334,CMBB_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS+GLONASS,3-4
DIAB,Mt. Diablo,37.87857370027778,-121.91561543361112,DIAB_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS+GLONASS,3-4
DUBP,Dublin,37.72762209166667,-121.85512333499999,DUBP_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS,3-4
EBMD,East Bay MUD Hea,37.81500805194444,-122.28379400777777,EBMD_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS+GLONASS,3-4
HOGS,HOGS_SCGN_CN2001,35.86671598388889,-120.47948649444444,HOGS_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS,3-4
LAND,LAND_SCGN_CN1999,35.89979188972222,-120.47327409694445,LAND_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS,3-4
LOWS,LOWS_SCGN_CN2001,35.82871082444445,-120.59427497888889,LOWS_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS,3-4
LUTZ,Lutz,37.28685172972222,-121.86521501277777,LUTZ_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS+GLONASS,3-4
MASW,MASW_SCGN_CN2001,35.83259801166667,-120.4430497463889,MASW_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS,3-4
MRSH,"Barinaga Ranch, Marshall",38.155457569444444,-122.8686939,MRSH_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS+GLONASS,3-4
MIDA,MIDA_SCGN_CN1993,35.921910875277774,-120.45881782361111,MIDA_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS,3-4
MILP,Milpitas - Starb,37.449039651666666,-121.83406848694445,MILP_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS+GLONASS,3-4
MNMC,MNMC_SCGN_CN2001,35.96947026805556,-120.43403954722223,MNMC_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS,3-4
OHLN,Ohlone Park,38.006252215,-122.27297693083334,OHLN_RTCM3,132.239.152.4,2103,RTCM 3.1,GPS+GLONASS,3-4
